"PROLIFIC","D3","D4","AT1","AT2","NR","DU1[DUQ1]","DU1[DUQ2]","DU1[DUQ3]","DU1[DUQ4]","DU1[DUQ5]","DU1[DUQ6]","DU1[DUQ7]","DU1[DUQ8]","DU1[DUQ9]","DU1[DUQ10]","DU2[DUQ11]","DU2[DUQ12]","DU2[DUQ13]","DU2[DUQ14]","DU2[DUQ15]","DU2[DUQ16]","DU2[DUQ17]","DU2[DUQ18]","DU2[DUQ19]","DU2[DUQ20]","DU3[SUQ21]","DU3[SUQ22]","DU3[SUQ23]","DU3[SUQ24]","DU3[SUQ25]","DU3[SUQ26]","DU3[SUQ27]","AR1[AR1Q1]","AR1[AR1Q2]","AR1[AR1Q3]","AR1[AR1Q4]","AR1[AR1Q5]","RU1[RU1Q1]","RU1[RU1Q2]","AQ1[AQ1Q1]","AQ1[AQ1Q2]","AQ1[AQ1Q3]","AQ1[AQ1Q4]","AQ1[AQ1Q5]","AQ1[AQ1Q6]","AQ1[AQ1Q7]","AQ2[AQ2Q1]","AQ2[AQ2Q2]","DU1[DUQ1]","DU1[DUQ2]","DU1[DUQ3]","DU1[DUQ4]","DU1[DUQ5]","DU1[DUQ6]","DU1[DUQ7]","DU1[DUQ8]","DU1[DUQ9]","DU1[DUQ10]","DU2[DUQ11]","DU2[DUQ12]","DU2[DUQ13]","DU2[DUQ14]","DU2[DUQ15]","DU2[DUQ16]","DU2[DUQ17]","DU2[DUQ18]","DU2[DUQ19]","DU2[DUQ20]","DU3[SUQ21]","DU3[SUQ22]","DU3[SUQ23]","DU3[SUQ24]","DU3[SUQ25]","DU3[SUQ26]","DU3[SUQ27]","EX1[EXQ1]","EX1[EXQ2]","EX1[EXQ3]","EX1[EXQ4]","EX1[EXQ5]","CRS1[CRS1Q]","CRS2[CRS2Q]","CRS3[CRS3Q]","CRS4[CRS3Q]","CRS5[CRS1Q]","CRS6[CRS2Q]","CRS7[CRS2Q]","CRS8[CRS2Q]","CRS9[CRS2Q]","CRS10[CRS1Q]"
"5ddc3d821096eab9b719ca02","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A2","AR1A1","AR1A1","RU1A4","RU1A2","AQ1A1","AQ1A4","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A6","AQ2A9","AQ2A9","DUA3","DUA3","DUA3","DUA3","DUA3","DUA4","DUA1","DUA4","DUA4","DUA3","DUA2","DUA3","DUA4","DUA3","DUA4","DUA3","DUA3","DUA4","DUA2","DUA2","DUA2","DUA3","DUA3","DUA2","DUA4","DUA3","DUA2","EXA1","EXA1","EXA2","EXA2","EXA4","CR1A3","CR2A3","CR3A1","CR4A1","CR1A1","CR2A3","CR2A3","CR2A1","CR2A1","CR1A1"
"610147745f4b8aea552cc248","D3A2","D4A2","AT1A3","6","0","DUA4","DUA5","DUA3","DUA4","DUA3","DUA4","DUA4","DUA5","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA3","DUA4","DUA3","DUA4","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A6","AQ1A1","AQ1A6","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A3","AQ2A7","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA1","EXA5","EXA5","CR1A2","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"593533d4ed2e9a0001d37c0b","D3A5","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A7","AQ1A1","AQ1A3","AQ1A1","AQ1A4","AQ1A1","AQ1A1","AQ1A5","AQ2A9","AQ2A5","DUA4","DUA2","DUA4","DUA2","DUA2","DUA4","DUA4","DUA5","DUA4","DUA2","DUA4","DUA2","DUA2","DUA1","DUA4","DUA4","DUA5","DUA4","DUA4","DUA5","DUA3","DUA4","DUA1","DUA2","DUA4","DUA4","DUA1","EXA3","EXA5","EXA4","EXA2","EXA2","CR1A2","CR2A2","CR3A1","CR4A1","CR1A2","CR2A5","CR2A1","CR2A1","CR2A1","CR1A1"
"57a78015454e5400015f57ec","D3A4","D4A1","AT1A3","6","0","DUA2","DUA2","DUA4","DUA3","DUA4","DUA4","DUA3","DUA2","DUA4","DUA2","DUA3","DUA2","DUA4","DUA2","DUA3","DUA2","DUA4","DUA3","DUA4","DUA3","DUA2","DUA2","DUA5","DUA2","DUA3","DUA5","DUA4","AR1A1","AR1A1","AR1A2","AR1A1","AR1A1","RU1A5","RU1A6","AQ1A1","AQ1A8","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A8","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA3","EXA4","EXA3","EXA4","EXA4","CR1A4","CR2A5","CR3A6","CR4A7","CR1A3","CR2A5","CR2A5","CR2A5","CR2A5","CR1A4"
"5af892053aba4900015f0592","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A2","AR1A2","AR1A1","RU1A3","RU1A5","AQ1A2","AQ1A4","AQ1A3","AQ1A3","AQ1A2","AQ1A3","AQ1A4","AQ2A5","AQ2A6","DUA1","DUA1","DUA4","DUA1","DUA1","DUA4","DUA4","DUA3","DUA4","DUA4","DUA2","DUA3","DUA2","DUA2","DUA3","DUA2","DUA2","DUA2","DUA2","DUA4","DUA1","DUA3","DUA1","DUA4","DUA5","DUA2","DUA3","EXA1","EXA1","EXA1","EXA1","EXA1","CR1A2","CR2A1","CR3A2","CR4A1","CR1A1","CR2A2","CR2A1","CR2A1","CR2A1","CR1A1"
"5a3c20a442e5230001171832","D3A2","D4A2","AT1A3","6","0","DUA5","DUA4","DUA4","DUA4","DUA2","DUA2","DUA3","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA3","DUA4","DUA4","DUA3","DUA4","DUA3","DUA2","DUA4","DUA2","DUA2","DUA4","DUA2","DUA4","AR1A2","AR1A2","AR1A2","AR1A2","AR1A1","RU1A4","RU1A5","AQ1A1","AQ1A7","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA2","EXA2","EXA2","EXA2","CR1A3","CR2A3","CR3A1","CR4A1","CR1A3","CR2A1","CR2A3","CR2A1","CR2A1","CR1A1"
"629c733a53dc10f3e0250a6f","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A2","AR1A1","AR1A1","RU1A4","RU1A2","AQ1A3","AQ1A7","AQ1A3","AQ1A3","AQ1A1","AQ1A2","AQ1A8","AQ2A8","AQ2A8","DUA3","DUA3","DUA4","DUA2","DUA2","DUA4","DUA4","DUA4","DUA4","DUA3","DUA4","DUA3","DUA4","DUA4","DUA4","DUA3","DUA4","DUA4","DUA4","DUA4","DUA2","DUA1","DUA2","DUA3","DUA3","DUA2","DUA1","EXA1","EXA4","EXA4","EXA3","EXA4","CR1A2","CR2A2","CR3A2","CR4A3","CR1A2","CR2A2","CR2A2","CR2A2","CR2A2","CR1A2"
"5e14f72f557425b04528df9a","D3A3","D4A2","AT1A3","6","0","DUA2","DUA2","DUA2","DUA3","DUA3","DUA4","DUA4","DUA4","DUA5","DUA3","DUA3","DUA2","DUA4","DUA2","DUA3","DUA2","DUA5","DUA3","DUA3","DUA2","DUA2","DUA3","DUA3","DUA2","DUA4","DUA3","DUA5","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A4","AQ1A1","AQ1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA2","EXA4","EXA3","EXA4","EXA4","CR1A3","CR2A2","CR3A1","CR4A1","CR1A2","CR2A4","CR2A2","CR2A2","CR2A2","CR1A1"
"629e11c0d89e0c18f21e687a","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A2","AR1A1","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A2","AQ1A6","AQ1A3","AQ1A5","AQ1A4","AQ1A3","AQ1A7","AQ2A7","AQ2A7","DUA3","DUA2","DUA4","DUA4","DUA2","DUA4","DUA3","DUA2","DUA4","DUA3","DUA4","DUA4","DUA4","DUA1","DUA4","DUA2","DUA5","DUA4","DUA3","DUA2","DUA2","DUA2","DUA4","DUA4","DUA2","DUA2","DUA3","EXA1","EXA5","EXA2","EXA4","EXA4","CR1A4","CR2A3","CR3A2","CR4A2","CR1A5","CR2A4","CR2A3","CR2A3","CR2A4","CR1A4"
"60a5948b01c579f729232914","D3A3","D4A2","AT1A3","6","0","DUA4","DUA3","DUA4","DUA4","DUA5","DUA4","DUA2","DUA3","DUA4","DUA2","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA4","DUA2","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A3","RU1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A8","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA5","EXA1","EXA5","CR1A2","CR2A1","CR3A1","CR4A1","CR1A1","CR2A2","CR2A3","CR2A1","CR2A1","CR1A1"
"6015d59d1e8f20719f170c47","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A7","RU1A6","AQ1A1","AQ1A5","AQ1A1","AQ1A3","AQ1A1","AQ1A4","AQ1A8","AQ2A8","AQ2A9","DUA2","DUA1","DUA2","DUA3","DUA2","DUA5","DUA4","DUA4","DUA4","DUA3","DUA3","DUA5","DUA4","DUA2","DUA4","DUA3","DUA5","DUA4","DUA3","DUA5","DUA3","DUA5","DUA1","DUA4","DUA5","DUA3","DUA4","EXA1","EXA5","EXA5","EXA5","EXA5","CR1A2","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5efc6a4ba720250009909dfe","D3A5","D4A2","AT1A3","6","0","DUA4","DUA2","DUA4","DUA4","DUA2","DUA2","DUA4","DUA2","DUA4","DUA3","DUA2","DUA2","DUA4","DUA2","DUA4","DUA4","DUA5","DUA2","DUA4","DUA4","DUA3","DUA4","DUA2","DUA2","DUA4","DUA2","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A2","AQ1A6","AQ1A2","AQ1A4","AQ1A3","AQ1A6","AQ1A8","AQ2A8","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA5","EXA5","CR1A2","CR2A2","CR3A1","CR4A1","CR1A3","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"60f2827edef72723df274d53","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A1","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A2","AQ1A7","AQ1A3","AQ1A2","AQ1A3","AQ1A3","AQ1A7","AQ2A8","AQ2A8","DUA3","DUA4","DUA4","DUA4","DUA3","DUA3","DUA4","DUA2","DUA4","DUA3","DUA3","DUA2","DUA4","DUA3","DUA3","DUA4","DUA3","DUA3","DUA4","DUA2","DUA3","DUA2","DUA3","DUA3","DUA5","DUA2","DUA1","EXA4","EXA5","EXA4","EXA4","EXA5","CR1A3","CR2A2","CR3A2","CR4A2","CR1A3","CR2A3","CR2A2","CR2A2","CR2A4","CR1A3"
"5fae21a54a4443270635904c","D3A3","D4A2","AT1A3","6","0","DUA3","DUA2","DUA4","DUA4","DUA3","DUA4","DUA5","DUA1","DUA5","DUA5","DUA4","DUA1","DUA3","DUA5","DUA5","DUA3","DUA5","DUA4","DUA3","DUA2","DUA2","DUA2","DUA2","DUA1","DUA3","DUA2","DUA1","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A1","AQ1A3","AQ1A1","AQ1A5","AQ1A3","AQ1A3","AQ1A9","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA5","EXA5","EXA5","EXA5","EXA5","CR1A5","CR2A5","CR3A3","CR4A8","CR1A5","CR2A5","CR2A5","CR2A5","CR2A5","CR1A5"
"5eefae66afa4e549ac714f73","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A1","AR1A3","AR1A1","AR1A1","RU1A5","RU1A6","AQ1A1","AQ1A6","AQ1A2","AQ1A2","AQ1A1","AQ1A2","AQ1A9","AQ2A9","AQ2A9","DUA2","DUA2","DUA4","DUA4","DUA3","DUA4","DUA3","DUA3","DUA3","DUA4","DUA2","DUA3","DUA4","DUA3","DUA4","DUA2","DUA3","DUA4","DUA2","DUA3","DUA3","DUA3","DUA1","DUA2","DUA3","DUA2","DUA1","EXA1","EXA1","EXA1","EXA1","EXA1","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A2","CR2A1","CR2A1","CR2A1","CR1A1"
"5f4b9740fdda0b04d86a533c","D3A3","D4A2","AT1A3","6","0","DUA4","DUA3","DUA2","DUA3","DUA3","DUA3","DUA4","DUA2","DUA3","DUA3","DUA3","DUA2","DUA2","DUA3","DUA4","DUA4","DUA4","DUA2","DUA2","DUA3","DUA3","DUA2","DUA2","DUA2","DUA3","DUA2","DUA3","AR1A2","AR1A2","AR1A2","AR1A2","AR1A2","RU1A4","RU1A3","AQ1A1","AQ1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA2","EXA4","EXA4","EXA3","EXA4","CR1A4","CR2A4","CR3A4","CR4A5","CR1A1","CR2A4","CR2A2","CR2A3","CR2A3","CR1A1"
